Query_ID	Chr	Subject_ID	Genome_start	Genome_end	S_strand	Pident	Qcovs	Aln_Length	Q_length	Q_start	Q_end	S_start	S_end	Evalue	Bitscore	Subject_description
gma-MIR396i	Chr17	GWHAAEV00000017.1	8833529	8833663	plus	100.000	100	135	135	1	135	8833529	8833663	2.27e-63	244	  Chromosome 17   Complete=T   Circular=F   OriSeqID=Chr17   Len=42350739
gma-MIR396j	Chr16	GWHAAEV00000016.1	32126638	32126771	minus	100.000	100	134	134	1	134	32126771	32126638	7.85e-63	242	  Chromosome 16   Complete=T   Circular=F   OriSeqID=Chr16   Len=38265740
gma-MIR396k	Chr17	GWHAAEV00000017.1	8841707	8841845	minus	100.000	100	139	139	1	139	8841845	8841707	1.59e-65	251	  Chromosome 17   Complete=T   Circular=F   OriSeqID=Chr17   Len=42350739
gma-MIR397a	Chr08	GWHAAEV00000008.1	4662107	4662214	minus	100.000	100	108	108	1	108	4662214	4662107	7.78e-49	196	  Chromosome 8   Complete=T   Circular=F   OriSeqID=Chr08   Len=49896852
gma-MIR397b	Chr13	GWHAAEV00000013.1	36660520	36660641	minus	100.000	100	122	122	1	122	36660641	36660520	2.27e-56	221	  Chromosome 13   Complete=T   Circular=F   OriSeqID=Chr13   Len=47100052
gma-MIR398a	Chr01	GWHAAEV00000001.1	7783669	7783784	minus	100.000	100	116	116	1	116	7783784	7783669	3.84e-53	210	  Chromosome 1   Complete=T   Circular=F   OriSeqID=Chr01   Len=59249829
gma-MIR398b	Chr02	GWHAAEV00000002.1	11184376	11184510	minus	100.000	100	135	135	1	135	11184510	11184376	2.27e-63	244	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
gma-MIR398c	Chr08	GWHAAEV00000008.1	14399403	14399512	minus	100.000	100	110	110	1	110	14399512	14399403	6.47e-50	199	  Chromosome 8   Complete=T   Circular=F   OriSeqID=Chr08   Len=49896852
gma-MIR398d	Chr02	GWHAAEV00000002.1	49697125	49697233	plus	100.000	100	109	109	1	109	49697125	49697233	2.23e-49	197	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
gma-MIR399a	Chr10	GWHAAEV00000010.1	49386477	49386570	plus	100.000	100	94	94	1	94	49386477	49386570	2.56e-41	170	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
gma-MIR399b	Chr16	GWHAAEV00000016.1	36393743	36393843	plus	100.000	100	101	101	1	101	36393743	36393843	4.48e-45	183	  Chromosome 16   Complete=T   Circular=F   OriSeqID=Chr16   Len=38265740
gma-MIR399c	Chr20	GWHAAEV00000020.1	43679593	43679686	minus	100.000	100	94	94	1	94	43679686	43679593	2.56e-41	170	  Chromosome 20   Complete=T   Circular=F   OriSeqID=Chr20   Len=52284028
gma-MIR399d	Chr05	GWHAAEV00000005.1	38264671	38264773	minus	100.000	100	103	103	1	103	38264773	38264671	3.78e-46	187	  Chromosome 5   Complete=T   Circular=F   OriSeqID=Chr05   Len=45299532
gma-MIR399e	Chr05	GWHAAEV00000005.1	38273767	38273905	minus	100.000	100	139	139	1	139	38273905	38273767	1.59e-65	251	  Chromosome 5   Complete=T   Circular=F   OriSeqID=Chr05   Len=45299532
gma-MIR399f	Chr08	GWHAAEV00000008.1	9188286	9188393	minus	100.000	100	108	108	1	108	9188393	9188286	7.78e-49	196	  Chromosome 8   Complete=T   Circular=F   OriSeqID=Chr08   Len=49896852
gma-MIR399g	Chr08	GWHAAEV00000008.1	9196255	9196389	minus	100.000	100	135	135	1	135	9196389	9196255	2.27e-63	244	  Chromosome 8   Complete=T   Circular=F   OriSeqID=Chr08   Len=49896852
gma-MIR399h	Chr09	GWHAAEV00000009.1	38585347	38585460	plus	100.000	100	114	114	1	114	38585347	38585460	4.57e-52	206	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
gma-MIR399i	Chr15	GWHAAEV00000015.1	6625381	6625469	plus	100.000	100	89	89	1	89	6625381	6625469	1.22e-38	161	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
gma-MIR399j	Chr05	GWHAAEV00000005.1	38257532	38257632	plus	100.000	100	101	101	1	101	38257532	38257632	4.48e-45	183	  Chromosome 5   Complete=T   Circular=F   OriSeqID=Chr05   Len=45299532
gma-MIR399k	Chr08	GWHAAEV00000008.1	9184094	9184194	plus	100.000	100	101	101	1	101	9184094	9184194	4.48e-45	183	  Chromosome 8   Complete=T   Circular=F   OriSeqID=Chr08   Len=49896852
gma-MIR399l	Chr09	GWHAAEV00000009.1	38578448	38578575	plus	100.000	100	128	128	1	128	38578448	38578575	1.34e-59	232	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
gma-MIR399m	Chr10	GWHAAEV00000010.1	49390568	49390678	plus	100.000	100	111	111	1	111	49390568	49390678	1.88e-50	201	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
gma-MIR399n	Chr16	GWHAAEV00000016.1	36387889	36388016	plus	100.000	100	128	128	1	128	36387889	36388016	1.34e-59	232	  Chromosome 16   Complete=T   Circular=F   OriSeqID=Chr16   Len=38265740
gma-MIR399o	Chr20	GWHAAEV00000020.1	43676434	43676544	minus	100.000	100	111	111	1	111	43676544	43676434	1.88e-50	201	  Chromosome 20   Complete=T   Circular=F   OriSeqID=Chr20   Len=52284028
gma-MIR403a	Chr02	GWHAAEV00000002.1	1079861	1079949	plus	100.000	100	89	89	1	89	1079861	1079949	1.22e-38	161	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
gma-MIR403b	Chr10	GWHAAEV00000010.1	1243556	1243655	plus	100.000	100	100	100	1	100	1243556	1243655	1.54e-44	181	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
gma-MIR408a	Chr02	GWHAAEV00000002.1	865028	865160	plus	100.000	100	133	133	1	133	865028	865160	2.71e-62	241	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
gma-MIR408b	Chr03	GWHAAEV00000003.1	44481317	44481448	minus	100.000	100	132	132	1	132	44481448	44481317	9.38e-62	239	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
gma-MIR408c	Chr10	GWHAAEV00000010.1	39588091	39588216	minus	100.000	100	126	126	1	126	39588216	39588091	1.60e-58	228	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
gma-MIR408d	Chr19	GWHAAEV00000019.1	48789695	48789824	minus	100.000	100	130	130	1	130	48789824	48789695	1.12e-60	235	  Chromosome 19   Complete=T   Circular=F   OriSeqID=Chr19   Len=52317195
gma-MIR4340	Chr19	GWHAAEV00000019.1	2075038	2075102	plus	96.923	100	65	65	1	65	2075038	2075102	4.11e-23	109	  Chromosome 19   Complete=T   Circular=F   OriSeqID=Chr19   Len=52317195
gma-MIR4341	Chr06	GWHAAEV00000006.1	12028885	12029000	minus	100.000	100	116	116	1	116	12029000	12028885	3.84e-53	210	  Chromosome 6   Complete=T   Circular=F   OriSeqID=Chr06   Len=51952677
gma-MIR4342	Chr18	GWHAAEV00000018.1	13682112	13682178	plus	100.000	100	67	67	1	67	13682112	13682178	6.87e-27	122	  Chromosome 18   Complete=T   Circular=F   OriSeqID=Chr18   Len=60669500
gma-MIR4343a	Chr15	GWHAAEV00000015.1	18932364	18932460	minus	98.969	100	97	97	1	97	18932460	18932364	2.67e-41	171	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
gma-MIR4343b	Chr19	GWHAAEV00000019.1	36422677	36422743	minus	98.507	100	67	67	1	67	36422743	36422677	2.92e-25	117	  Chromosome 19   Complete=T   Circular=F   OriSeqID=Chr19   Len=52317195
gma-MIR4344	Chr18	GWHAAEV00000018.1	19326487	19326605	minus	100.000	100	119	119	1	119	19326605	19326487	9.35e-55	215	  Chromosome 18   Complete=T   Circular=F   OriSeqID=Chr18   Len=60669500
gma-MIR4345	Chr14	GWHAAEV00000014.1	52663399	52663492	minus	100.000	100	94	94	1	94	52663492	52663399	2.56e-41	170	  Chromosome 14   Complete=T   Circular=F   OriSeqID=Chr14   Len=53013617
gma-MIR4346	Chr14	GWHAAEV00000014.1	4287489	4287606	minus	99.153	100	118	118	1	118	4287606	4287489	1.37e-52	209	  Chromosome 14   Complete=T   Circular=F   OriSeqID=Chr14   Len=53013617
gma-MIR4347	Chr15	GWHAAEV00000015.1	12938756	12938896	plus	97.163	100	141	141	1	141	12938756	12938896	3.56e-61	237	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
gma-MIR4348a	Chr12	GWHAAEV00000012.1	41581526	41581670	minus	98.621	100	145	145	1	145	41581670	41581526	4.80e-66	253	  Chromosome 12   Complete=T   Circular=F   OriSeqID=Chr12   Len=44494750
gma-MIR4348b	Chr13	GWHAAEV00000013.1	39977683	39977905	plus	100.000	100	223	223	1	223	39977683	39977905	6.98e-111	403	  Chromosome 13   Complete=T   Circular=F   OriSeqID=Chr13   Len=47100052
gma-MIR4348c	Chr02	GWHAAEV00000002.1	10987726	10987848	plus	99.187	100	123	123	1	123	10987726	10987848	2.80e-55	218	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
gma-MIR4348d	Chr01	GWHAAEV00000001.1	7418188	7418511	plus	100.000	100	324	324	1	324	7418188	7418511	1.57e-165	585	  Chromosome 1   Complete=T   Circular=F   OriSeqID=Chr01   Len=59249829
gma-MIR4349	Chr19	GWHAAEV00000019.1	45952320	45952477	plus	100.000	100	158	158	1	158	45952320	45952477	9.02e-76	286	  Chromosome 19   Complete=T   Circular=F   OriSeqID=Chr19   Len=52317195
gma-MIR4350	Chr08	GWHAAEV00000008.1	31942748	31942837	minus	98.889	100	90	160	71	160	31942837	31942748	3.20e-37	159	  Chromosome 8   Complete=T   Circular=F   OriSeqID=Chr08   Len=49896852
gma-MIR4351	Chr19	GWHAAEV00000019.1	46694567	46694731	plus	99.394	100	165	165	1	165	46694567	46694731	6.41e-78	294	  Chromosome 19   Complete=T   Circular=F   OriSeqID=Chr19   Len=52317195
gma-MIR4352a	Chr10	GWHAAEV00000010.1	26438541	26438676	plus	100.000	100	136	136	1	136	26438541	26438676	6.56e-64	246	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
gma-MIR4352b	Chr14	GWHAAEV00000014.1	14170157	14170326	plus	100.000	100	170	170	1	170	14170157	14170326	3.02e-82	307	  Chromosome 14   Complete=T   Circular=F   OriSeqID=Chr14   Len=53013617
gma-MIR4353	Chr01	GWHAAEV00000001.1	25992	26050	plus	100.000	100	59	59	1	59	25992	26050	1.24e-22	107	  Chromosome 1   Complete=T   Circular=F   OriSeqID=Chr01   Len=59249829
gma-MIR4354	Chr09	GWHAAEV00000009.1	43843546	43843695	plus	98.000	100	150	150	1	150	43843546	43843695	4.11e-67	258	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
gma-MIR4355	Chr18	GWHAAEV00000018.1	1429929	1430088	minus	100.000	100	160	160	1	160	1430088	1429929	7.52e-77	289	  Chromosome 18   Complete=T   Circular=F   OriSeqID=Chr18   Len=60669500
gma-MIR4356	Chr03	GWHAAEV00000003.1	36152716	36152795	plus	98.750	100	80	80	1	80	36152716	36152795	3.41e-32	141	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
gma-MIR4357	Chr16	GWHAAEV00000016.1	26392419	26392593	minus	100.000	100	175	175	1	175	26392593	26392419	6.03e-85	316	  Chromosome 16   Complete=T   Circular=F   OriSeqID=Chr16   Len=38265740
gma-MIR4358	Chr06	GWHAAEV00000006.1	3652773	3652938	minus	95.783	100	166	166	1	166	3652938	3652773	2.57e-70	269	  Chromosome 6   Complete=T   Circular=F   OriSeqID=Chr06   Len=51952677
gma-MIR4359a	Chr01	GWHAAEV00000001.1	44826800	44826911	minus	100.000	100	112	112	1	112	44826911	44826800	5.44e-51	203	  Chromosome 1   Complete=T   Circular=F   OriSeqID=Chr01   Len=59249829
gma-MIR4359b	Chr07	GWHAAEV00000007.1	16760062	16760128	plus	100.000	100	67	67	1	67	16760062	16760128	6.87e-27	122	  Chromosome 7   Complete=T   Circular=F   OriSeqID=Chr07   Len=46590119
gma-MIR4360	Chr04	GWHAAEV00000004.1	6522950	6523029	minus	100.000	100	80	80	1	80	6523029	6522950	8.03e-34	145	  Chromosome 4   Complete=T   Circular=F   OriSeqID=Chr04   Len=53978414
gma-MIR4361	Chr16	GWHAAEV00000016.1	15805481	15805543	plus	100.000	100	63	63	1	63	15805481	15805543	9.41e-25	114	  Chromosome 16   Complete=T   Circular=F   OriSeqID=Chr16   Len=38265740
gma-MIR4362	Chr13	GWHAAEV00000013.1	37182048	37182245	plus	99.495	100	198	198	1	198	37182048	37182245	9.69e-96	353	  Chromosome 13   Complete=T   Circular=F   OriSeqID=Chr13   Len=47100052
gma-MIR4363	Chr17	GWHAAEV00000017.1	19386654	19386768	plus	100.000	100	115	115	1	115	19386654	19386768	1.33e-52	208	  Chromosome 17   Complete=T   Circular=F   OriSeqID=Chr17   Len=42350739
gma-MIR4364a	Chr13	GWHAAEV00000013.1	2594309	2594419	plus	100.000	100	111	111	1	111	2594309	2594419	1.88e-50	201	  Chromosome 13   Complete=T   Circular=F   OriSeqID=Chr13   Len=47100052
gma-MIR4364b	Chr18	GWHAAEV00000018.1	49239384	49239486	plus	100.000	100	103	103	1	103	49239384	49239486	3.78e-46	187	  Chromosome 18   Complete=T   Circular=F   OriSeqID=Chr18   Len=60669500
gma-MIR4365	Chr10	GWHAAEV00000010.1	11366681	11366776	minus	100.000	100	96	96	1	96	11366776	11366681	2.16e-42	174	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
gma-MIR4366	Chr05	GWHAAEV00000005.1	32579114	32579375	minus	100.000	100	262	262	1	262	32579375	32579114	5.65e-132	473	  Chromosome 5   Complete=T   Circular=F   OriSeqID=Chr05   Len=45299532
gma-MIR4367	Chr01	GWHAAEV00000001.1	3036187	3036411	plus	100.000	100	225	225	1	225	3036187	3036411	5.79e-112	407	  Chromosome 1   Complete=T   Circular=F   OriSeqID=Chr01   Len=59249829
gma-MIR4368a	Chr14	GWHAAEV00000014.1	13524681	13524765	minus	92.941	100	85	88	3	87	13524765	13524681	2.48e-28	127	  Chromosome 14   Complete=T   Circular=F   OriSeqID=Chr14   Len=53013617
gma-MIR4368b	Chr02	GWHAAEV00000002.1	43448791	43448935	plus	100.000	100	145	145	1	145	43448791	43448935	9.26e-69	262	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
gma-MIR4369	Chr07	GWHAAEV00000007.1	13601735	13601813	minus	100.000	100	79	79	1	79	13601813	13601735	2.75e-33	143	  Chromosome 7   Complete=T   Circular=F   OriSeqID=Chr07   Len=46590119
gma-MIR4370	Chr11	GWHAAEV00000011.1	35200456	35200521	plus	100.000	100	66	66	1	66	35200456	35200521	2.34e-26	120	  Chromosome 11   Complete=T   Circular=F   OriSeqID=Chr11   Len=40746315
gma-MIR4371a	Chr17	GWHAAEV00000017.1	4668435	4668579	plus	84.828	100	145	128	1	128	4668435	4668579	3.15e-42	174	  Chromosome 17   Complete=T   Circular=F   OriSeqID=Chr17   Len=42350739
gma-MIR4371b	Chr07	GWHAAEV00000007.1	24282617	24282799	plus	100.000	100	183	183	1	183	24282617	24282799	2.89e-89	331	  Chromosome 7   Complete=T   Circular=F   OriSeqID=Chr07   Len=46590119
gma-MIR4371c	Chr05	GWHAAEV00000005.1	2484753	2484899	minus	100.000	100	147	147	1	147	2484899	2484753	7.73e-70	266	  Chromosome 5   Complete=T   Circular=F   OriSeqID=Chr05   Len=45299532
gma-MIR4372a	Chr10	GWHAAEV00000010.1	52007459	52007579	minus	92.562	100	121	121	1	121	52007579	52007459	2.40e-43	178	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
gma-MIR4372b	Chr18	GWHAAEV00000018.1	53771233	53771383	plus	98.013	100	151	151	1	151	53771233	53771383	1.19e-67	260	  Chromosome 18   Complete=T   Circular=F   OriSeqID=Chr18   Len=60669500
gma-MIR4373	Chr17	GWHAAEV00000017.1	6409932	6410035	minus	100.000	100	104	104	1	104	6410035	6409932	1.10e-46	188	  Chromosome 17   Complete=T   Circular=F   OriSeqID=Chr17   Len=42350739
gma-MIR4374a	Chr01	GWHAAEV00000001.1	44493010	44493176	minus	98.204	100	167	167	1	167	44493176	44493010	2.77e-76	288	  Chromosome 1   Complete=T   Circular=F   OriSeqID=Chr01   Len=59249829
gma-MIR4374b	Chr18	GWHAAEV00000018.1	47334755	47334860	plus	100.000	100	106	106	1	106	47334755	47334860	9.25e-48	192	  Chromosome 18   Complete=T   Circular=F   OriSeqID=Chr18   Len=60669500
gma-MIR4374c	Chr09	GWHAAEV00000009.1	37491161	37491361	minus	100.000	100	201	201	1	201	37491361	37491161	5.46e-99	363	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
gma-MIR4375	Chr09	GWHAAEV00000009.1	40721298	40721365	minus	98.529	100	68	68	1	68	40721365	40721298	8.58e-26	119	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
gma-MIR4377	Chr04	GWHAAEV00000004.1	17095001	17095168	plus	100.000	100	168	168	1	168	17095001	17095168	3.62e-81	304	  Chromosome 4   Complete=T   Circular=F   OriSeqID=Chr04   Len=53978414
gma-MIR4378a	Chr10	GWHAAEV00000010.1	46902251	46902413	minus	96.933	100	163	163	1	163	46902413	46902251	2.06e-71	272	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
gma-MIR4378b	Chr09	GWHAAEV00000009.1	33445082	33445172	minus	100.000	100	91	91	1	91	33445172	33445082	1.04e-39	165	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
gma-MIR4379	Chr07	GWHAAEV00000007.1	1520494	1520577	minus	100.000	100	84	84	1	84	1520577	1520494	5.82e-36	152	  Chromosome 7   Complete=T   Circular=F   OriSeqID=Chr07   Len=46590119
gma-MIR4380a	Chr01	GWHAAEV00000001.1	41508212	41508364	minus	96.078	100	153	153	1	153	41508364	41508212	6.24e-65	250	  Chromosome 1   Complete=T   Circular=F   OriSeqID=Chr01   Len=59249829
gma-MIR4380b	Chr19	GWHAAEV00000019.1	4389473	4389548	plus	100.000	100	76	76	1	76	4389473	4389548	1.10e-31	138	  Chromosome 19   Complete=T   Circular=F   OriSeqID=Chr19   Len=52317195
gma-MIR4381	Chr15	GWHAAEV00000015.1	48877987	48878121	minus	86.667	93	135	138	1	128	48878121	48877987	1.80e-39	165	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
gma-MIR4382	Chr06	GWHAAEV00000006.1	18716408	18716578	plus	98.830	100	171	171	1	171	18716408	18716578	4.51e-80	300	  Chromosome 6   Complete=T   Circular=F   OriSeqID=Chr06   Len=51952677
gma-MIR4383	Chr02	GWHAAEV00000002.1	30253989	30254115	plus	98.425	100	127	127	1	127	30253989	30254115	2.39e-56	221	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
gma-MIR4384	Chr10	GWHAAEV00000010.1	53388732	53388784	plus	98.113	100	53	66	14	66	53388732	53388784	1.13e-17	92.4	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
gma-MIR4385	Chr20	GWHAAEV00000020.1	28984492	28984587	minus	100.000	100	96	96	1	96	28984587	28984492	2.16e-42	174	  Chromosome 20   Complete=T   Circular=F   OriSeqID=Chr20   Len=52284028
gma-MIR4386	Chr07	GWHAAEV00000007.1	1388456	1388510	plus	100.000	100	55	55	1	55	1388456	1388510	1.61e-20	100	  Chromosome 7   Complete=T   Circular=F   OriSeqID=Chr07   Len=46590119
gma-MIR4387a	Chr11	GWHAAEV00000011.1	32220975	32221086	plus	100.000	100	112	112	1	112	32220975	32221086	5.44e-51	203	  Chromosome 11   Complete=T   Circular=F   OriSeqID=Chr11   Len=40746315
gma-MIR4387b	Chr07	GWHAAEV00000007.1	5001913	5002024	plus	99.107	100	112	112	1	112	5001913	5002024	2.31e-49	198	  Chromosome 7   Complete=T   Circular=F   OriSeqID=Chr07   Len=46590119
gma-MIR4387c	Chr07	GWHAAEV00000007.1	16475756	16475887	plus	100.000	100	132	132	1	132	16475756	16475887	9.38e-62	239	  Chromosome 7   Complete=T   Circular=F   OriSeqID=Chr07   Len=46590119
gma-MIR4387d	Chr18	GWHAAEV00000018.1	46308466	46308571	minus	100.000	100	106	106	1	106	46308571	46308466	9.25e-48	192	  Chromosome 18   Complete=T   Circular=F   OriSeqID=Chr18   Len=60669500
gma-MIR4387e	Chr03	GWHAAEV00000003.1	25459119	25459240	plus	100.000	100	122	122	1	122	25459119	25459240	2.27e-56	221	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
gma-MIR4388	Chr10	GWHAAEV00000010.1	49034568	49034727	minus	100.000	100	160	160	1	160	49034727	49034568	7.52e-77	289	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
gma-MIR4389	Chr13	GWHAAEV00000013.1	33888164	33888310	minus	97.959	100	147	147	1	147	33888310	33888164	1.70e-65	252	  Chromosome 13   Complete=T   Circular=F   OriSeqID=Chr13   Len=47100052
gma-MIR4390	Chr17	GWHAAEV00000017.1	15333483	15333548	plus	100.000	100	66	66	1	66	15333483	15333548	2.34e-26	120	  Chromosome 17   Complete=T   Circular=F   OriSeqID=Chr17   Len=42350739
gma-MIR4391	Chr01	GWHAAEV00000001.1	24597009	24597127	plus	100.000	100	119	119	1	119	24597009	24597127	9.35e-55	215	  Chromosome 1   Complete=T   Circular=F   OriSeqID=Chr01   Len=59249829
gma-MIR4392	Chr09	GWHAAEV00000009.1	51227901	51228010	plus	100.000	100	110	110	1	110	51227901	51228010	6.47e-50	199	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
gma-MIR4392b	Chr20	GWHAAEV00000020.1	162042	162191	minus	100.000	100	150	150	1	150	162191	162042	1.86e-71	271	  Chromosome 20   Complete=T   Circular=F   OriSeqID=Chr20   Len=52284028
gma-MIR4393a	Chr10	GWHAAEV00000010.1	1528458	1528593	minus	99.265	100	136	136	1	136	1528593	1528458	2.79e-62	242	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
gma-MIR4393b	Chr01	GWHAAEV00000001.1	51524314	51524425	minus	98.214	100	112	112	1	112	51524425	51524314	2.82e-48	194	  Chromosome 1   Complete=T   Circular=F   OriSeqID=Chr01   Len=59249829
gma-MIR4394	Chr10	GWHAAEV00000010.1	19565493	19565582	minus	100.000	100	90	90	1	90	19565582	19565493	3.57e-39	163	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
gma-MIR4395	Chr02	GWHAAEV00000002.1	36970816	36970924	plus	100.000	100	109	109	1	109	36970816	36970924	2.23e-49	197	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
gma-MIR4396	Chr18	GWHAAEV00000018.1	3516332	3516389	minus	94.828	100	58	58	1	58	3516389	3516332	9.24e-18	92.4	  Chromosome 18   Complete=T   Circular=F   OriSeqID=Chr18   Len=60669500
gma-MIR4397	Chr04	GWHAAEV00000004.1	39627737	39627893	minus	100.000	100	157	157	1	157	39627893	39627737	3.12e-75	284	  Chromosome 4   Complete=T   Circular=F   OriSeqID=Chr04   Len=53978414
gma-MIR4398	Chr01	GWHAAEV00000001.1	46509028	46509092	plus	100.000	100	65	65	1	65	46509028	46509092	7.94e-26	118	  Chromosome 1   Complete=T   Circular=F   OriSeqID=Chr01   Len=59249829
gma-MIR4399	Chr03	GWHAAEV00000003.1	25458066	25458216	plus	97.351	100	151	151	1	151	25458066	25458216	1.44e-66	255	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
gma-MIR4400	Chr20	GWHAAEV00000020.1	1793854	1794007	plus	93.631	100	157	157	1	157	1793854	1794007	4.07e-61	237	  Chromosome 20   Complete=T   Circular=F   OriSeqID=Chr20   Len=52284028
gma-MIR4401a	Chr14	GWHAAEV00000014.1	24786986	24787101	plus	100.000	100	116	116	1	116	24786986	24787101	3.84e-53	210	  Chromosome 14   Complete=T   Circular=F   OriSeqID=Chr14   Len=53013617
gma-MIR4401b	Chr10	GWHAAEV00000010.1	14620774	14620875	plus	100.000	100	102	102	1	102	14620774	14620875	1.30e-45	185	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
gma-MIR4402	Chr20	GWHAAEV00000020.1	48417307	48417481	minus	99.429	100	175	175	1	175	48417481	48417307	2.56e-83	312	  Chromosome 20   Complete=T   Circular=F   OriSeqID=Chr20   Len=52284028
gma-MIR4403	Chr04	GWHAAEV00000004.1	675065	675168	plus	100.000	100	104	104	1	104	675065	675168	1.10e-46	188	  Chromosome 4   Complete=T   Circular=F   OriSeqID=Chr04   Len=53978414
gma-MIR4404	Chr13	GWHAAEV00000013.1	20817152	20817213	minus	100.000	100	62	62	1	62	20817213	20817152	3.19e-24	113	  Chromosome 13   Complete=T   Circular=F   OriSeqID=Chr13   Len=47100052
gma-MIR4405	Chr06	GWHAAEV00000006.1	9368561	9368686	plus	100.000	100	126	126	1	126	9368561	9368686	1.60e-58	228	  Chromosome 6   Complete=T   Circular=F   OriSeqID=Chr06   Len=51952677
gma-MIR4405b	Chr04	GWHAAEV00000004.1	21851859	21852007	plus	100.000	100	149	149	1	149	21851859	21852007	6.45e-71	269	  Chromosome 4   Complete=T   Circular=F   OriSeqID=Chr04   Len=53978414
gma-MIR4406	Chr01	GWHAAEV00000001.1	42676401	42676524	plus	99.194	100	124	124	1	124	42676401	42676524	8.10e-56	220	  Chromosome 1   Complete=T   Circular=F   OriSeqID=Chr01   Len=59249829
gma-MIR4407	Chr20	GWHAAEV00000020.1	51475076	51475205	plus	97.710	100	131	131	1	131	51475076	51475205	8.70e-56	220	  Chromosome 20   Complete=T   Circular=F   OriSeqID=Chr20   Len=52284028
gma-MIR4408	Chr08	GWHAAEV00000008.1	28423250	28423390	plus	100.000	100	141	141	1	141	28423250	28423390	1.33e-66	255	  Chromosome 8   Complete=T   Circular=F   OriSeqID=Chr08   Len=49896852
gma-MIR4409	Chr16	GWHAAEV00000016.1	5688380	5688440	minus	100.000	100	61	61	1	61	5688440	5688380	1.08e-23	111	  Chromosome 16   Complete=T   Circular=F   OriSeqID=Chr16   Len=38265740
gma-MIR4410	Chr05	GWHAAEV00000005.1	784964	785034	minus	100.000	100	71	71	1	71	785034	784964	5.10e-29	129	  Chromosome 5   Complete=T   Circular=F   OriSeqID=Chr05   Len=45299532
gma-MIR4411	Chr01	GWHAAEV00000001.1	13282491	13282546	plus	100.000	100	56	56	1	56	13282491	13282546	4.78e-21	102	  Chromosome 1   Complete=T   Circular=F   OriSeqID=Chr01   Len=59249829
gma-MIR4412	Chr04	GWHAAEV00000004.1	38043147	38043234	minus	100.000	100	88	88	1	88	38043234	38043147	4.20e-38	159	  Chromosome 4   Complete=T   Circular=F   OriSeqID=Chr04   Len=53978414
gma-MIR4413a	Chr19	GWHAAEV00000019.1	1805117	1805203	plus	100.000	100	87	87	1	87	1805117	1805203	1.44e-37	158	  Chromosome 19   Complete=T   Circular=F   OriSeqID=Chr19   Len=52317195
gma-MIR4413b	Chr13	GWHAAEV00000013.1	17521083	17521150	minus	100.000	100	68	68	1	68	17521150	17521083	2.02e-27	123	  Chromosome 13   Complete=T   Circular=F   OriSeqID=Chr13   Len=47100052
