Query_ID	Chr	Subject_ID	Genome_start	Genome_end	S_strand	Pident	Qcovs	Aln_Length	Q_length	Q_start	Q_end	S_start	S_end	Evalue	Bitscore	Subject_description
Gma-MIRN372|PmiREN0012943|Gm08:21047949-21048250(+)	Chr08	GWHAAEV00000008.1	21151198	21151458	plus	100.000	100	261	261	1	261	21151198	21151458	1.96e-131	471	  Chromosome 8   Complete=T   Circular=F   OriSeqID=Chr08   Len=49896852
Gma-MIRN380|PmiREN0013208|Gm04:17085497-17085641(-)	Chr04	GWHAAEV00000004.1	17272326	17272429	minus	100.000	100	104	104	1	104	17272429	17272326	1.10e-46	188	  Chromosome 4   Complete=T   Circular=F   OriSeqID=Chr04   Len=53978414
Gma-MIRN4390a|PmiREN0013238|Gm04:15273497-15273613(-)	Chr04	GWHAAEV00000004.1	15442583	15442658	minus	100.000	100	76	76	1	76	15442658	15442583	1.10e-31	138	  Chromosome 4   Complete=T   Circular=F   OriSeqID=Chr04   Len=53978414
Gma-MIRN4390b|PmiREN0012882|Gm09:28223782-28224043(-)	Chr09	GWHAAEV00000009.1	28991352	28991572	minus	100.000	100	221	221	1	221	28991572	28991352	8.42e-110	399	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
Gma-MIRN4390c|PmiREN0012884|Gm13:28064326-28064559(+)	Chr13	GWHAAEV00000013.1	29821055	29821247	plus	100.000	100	193	193	1	193	29821055	29821247	1.15e-94	349	  Chromosome 13   Complete=T   Circular=F   OriSeqID=Chr13   Len=47100052
Gma-MIRN4391a|PmiREN0012889|Gm09:38123616-38123895(+)	Chr09	GWHAAEV00000009.1	39029930	39030168	plus	99.582	100	239	239	1	239	39029930	39030168	6.62e-118	427	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
Gma-MIRN4391b|PmiREN0012893|Gm15:42188319-42188596(-)	Chr04	GWHAAEV00000004.1	23146481	23146717	plus	94.093	100	237	237	1	237	23146481	23146717	1.88e-99	365	  Chromosome 4   Complete=T   Circular=F   OriSeqID=Chr04   Len=53978414
Gma-MIRN4392a|PmiREN0012901|Gm04:47860431-47860615(+)	Chr04	GWHAAEV00000004.1	50137880	50138023	plus	100.000	100	144	144	1	144	50137880	50138023	3.20e-68	260	  Chromosome 4   Complete=T   Circular=F   OriSeqID=Chr04   Len=53978414
Gma-MIRN4392b|PmiREN0012902|Gm06:13782816-13783092(-)	Chr06	GWHAAEV00000006.1	13838862	13839097	minus	100.000	100	236	236	1	236	13839097	13838862	6.53e-118	426	  Chromosome 6   Complete=T   Circular=F   OriSeqID=Chr06   Len=51952677
Gma-MIRN4392c|PmiREN0012905|Gm09:45437569-45437781(+)	Chr09	GWHAAEV00000009.1	46343655	46343826	plus	100.000	100	172	172	1	172	46343655	46343826	2.51e-83	311	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
Gma-MIRN4392d|PmiREN0012907|Gm13:30345916-30346035(-)	Chr13	GWHAAEV00000013.1	31956584	31956662	minus	100.000	100	79	79	1	79	31956662	31956584	2.75e-33	143	  Chromosome 13   Complete=T   Circular=F   OriSeqID=Chr13   Len=47100052
Gma-MIRN4393a|PmiREN0012910|Gm09:5734827-5735105(+)	Chr09	GWHAAEV00000009.1	5748169	5748406	plus	100.000	100	238	238	1	238	5748169	5748406	5.41e-119	430	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
Gma-MIRN4393b|PmiREN0013199|Gm15:14806635-14806903(+)	Chr15	GWHAAEV00000015.1	14997987	14998214	plus	100.000	100	228	228	1	228	14997987	14998214	1.38e-113	412	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
Gma-MIRN4394a|PmiREN0012912|Gm12:15023706-15023829(-)	Chr12	GWHAAEV00000012.1	15243536	15243618	minus	100.000	100	83	83	1	83	15243618	15243536	2.00e-35	150	  Chromosome 12   Complete=T   Circular=F   OriSeqID=Chr12   Len=44494750
Gma-MIRN4394b|PmiREN0012914|Gm17:13399370-13399551(-)	Chr17	GWHAAEV00000017.1	13478393	13478533	minus	99.291	100	141	141	1	141	13478533	13478393	5.64e-65	251	  Chromosome 17   Complete=T   Circular=F   OriSeqID=Chr17   Len=42350739
Gma-MIRN4395a|PmiREN0012919|Gm01:11528272-11528583(+)	Chr01	GWHAAEV00000001.1	12161865	12162135	plus	100.000	100	271	271	1	271	12161865	12162135	7.63e-137	489	  Chromosome 1   Complete=T   Circular=F   OriSeqID=Chr01   Len=59249829
Gma-MIRN4395b|PmiREN0012926|Gm19:25677775-25678059(-)	Chr19	GWHAAEV00000019.1	26543793	26544036	minus	100.000	100	244	244	1	244	26544036	26543793	3.08e-122	441	  Chromosome 19   Complete=T   Circular=F   OriSeqID=Chr19   Len=52317195
Gma-MIRN4396a|PmiREN0013008|Gm09:38126430-38126650(-)	Chr09	GWHAAEV00000009.1	39032744	39032923	minus	97.778	100	180	180	1	180	39032923	39032744	3.23e-82	307	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
Gma-MIRN4396b|PmiREN0012947|Gm09:38167369-38167589(+)	Chr09	GWHAAEV00000009.1	39062894	39063073	plus	99.444	100	180	180	1	180	39062894	39063073	5.12e-86	321	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
Gma-MIRN4396c|PmiREN0012925|Gm18:34274896-34275116(-)	Chr18	GWHAAEV00000018.1	36222697	36222876	minus	100.000	100	180	180	1	180	36222876	36222697	1.20e-87	325	  Chromosome 18   Complete=T   Circular=F   OriSeqID=Chr18   Len=60669500
Gma-MIRN4397a|PmiREN0012929|Gm12:23158862-23159016(+)	Chr12	GWHAAEV00000012.1	25120349	25120462	plus	100.000	100	114	114	1	114	25120349	25120462	4.57e-52	206	  Chromosome 12   Complete=T   Circular=F   OriSeqID=Chr12   Len=44494750
Gma-MIRN4397b|PmiREN0012930|Gm16:16610065-16610219(-)	Chr16	GWHAAEV00000016.1	16439002	16439115	minus	100.000	100	114	114	1	114	16439115	16439002	4.57e-52	206	  Chromosome 16   Complete=T   Circular=F   OriSeqID=Chr16   Len=38265740
Gma-MIRN4398a|PmiREN0012932|Gm02:1142970-1143271(-)	Chr02	GWHAAEV00000002.1	1181170	1181430	minus	100.000	100	261	261	1	261	1181430	1181170	1.96e-131	471	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
Gma-MIRN4398b|PmiREN0012933|Gm08:34682613-34682845(-)	Chr08	GWHAAEV00000008.1	37283175	37283366	minus	100.000	100	192	192	1	192	37283366	37283175	3.98e-94	347	  Chromosome 8   Complete=T   Circular=F   OriSeqID=Chr08   Len=49896852
Gma-MIRN4399a|PmiREN0012940|Gm08:40175224-40175325(+)	Chr08	GWHAAEV00000008.1	42822008	42822068	plus	100.000	100	61	61	1	61	42822008	42822068	1.08e-23	111	  Chromosome 8   Complete=T   Circular=F   OriSeqID=Chr08   Len=49896852
Gma-MIRN4399b|PmiREN0012941|Gm17:31041734-31041835(-)	Chr17	GWHAAEV00000017.1	31874517	31874577	minus	100.000	100	61	61	1	61	31874577	31874517	1.08e-23	111	  Chromosome 17   Complete=T   Circular=F   OriSeqID=Chr17   Len=42350739
Gma-MIRN4400a|PmiREN0012951|Gm14:22504627-22504768(+)	Chr14	GWHAAEV00000014.1	22456999	22457099	plus	100.000	100	101	101	1	101	22456999	22457099	4.48e-45	183	  Chromosome 14   Complete=T   Circular=F   OriSeqID=Chr14   Len=53013617
Gma-MIRN4400b|PmiREN0012952|Gm19:34140186-34140327(-)	Chr19	GWHAAEV00000019.1	35080924	35081024	minus	100.000	100	101	101	1	101	35081024	35080924	4.48e-45	183	  Chromosome 19   Complete=T   Circular=F   OriSeqID=Chr19   Len=52317195
Gma-MIRN4401a|PmiREN0012961|Gm02:46972011-46972313(+)	Chr02	GWHAAEV00000002.1	48749239	48749500	plus	100.000	100	262	262	1	262	48749239	48749500	5.65e-132	473	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
Gma-MIRN4401b|PmiREN0012962|Gm14:3946119-3946421(-)	Chr14	GWHAAEV00000014.1	3953379	3953640	minus	100.000	100	262	262	1	262	3953640	3953379	5.65e-132	473	  Chromosome 14   Complete=T   Circular=F   OriSeqID=Chr14   Len=53013617
Gma-MIRN4402a|PmiREN0012966|Gm14:49497625-49497729(-)	Chr14	GWHAAEV00000014.1	52609741	52609804	minus	100.000	100	64	64	1	64	52609804	52609741	2.77e-25	116	  Chromosome 14   Complete=T   Circular=F   OriSeqID=Chr14   Len=53013617
Gma-MIRN4402b|PmiREN0012988|Gm17:41561640-41561744(-)	Chr17	GWHAAEV00000017.1	42158111	42158174	minus	100.000	100	64	64	1	64	42158174	42158111	2.77e-25	116	  Chromosome 17   Complete=T   Circular=F   OriSeqID=Chr17   Len=42350739
Gma-MIRN4404a|PmiREN0013027|Gm03:37431724-37431827(-)	Chr03	GWHAAEV00000003.1	38144006	38144068	minus	100.000	100	63	63	1	63	38144068	38144006	9.41e-25	114	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
Gma-MIRN4404b|PmiREN0012993|Gm10:28669823-28669926(+)	Chr10	GWHAAEV00000010.1	31000598	31000660	plus	100.000	100	63	63	1	63	31000598	31000660	9.41e-25	114	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
Gma-MIRN4405a|PmiREN0013022|Gm03:2817978-2818109(+)	Chr03	GWHAAEV00000003.1	2798952	2799040	plus	98.876	98	89	91	3	91	2798952	2799040	5.38e-37	157	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
Gma-MIRN4405b|PmiREN0013023|Gm03:2847629-2847760(+)	Chr03	GWHAAEV00000003.1	2831757	2831847	plus	98.901	100	91	91	1	91	2831757	2831847	4.41e-38	160	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
Gma-MIRN4408a|PmiREN0013082|Gm03:20885443-20885541(+)	Chr03	GWHAAEV00000003.1	21937400	21937457	plus	100.000	100	58	58	1	58	21937400	21937457	4.20e-22	105	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
Gma-MIRN4408b|PmiREN0013064|Gm03:21619637-21619735(-)	Chr03	GWHAAEV00000003.1	22589876	22589933	minus	100.000	100	58	58	1	58	22589933	22589876	4.20e-22	105	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
Gma-MIRN4409a|PmiREN0013068|Gm05:36644182-36644284(-)	Chr05	GWHAAEV00000005.1	39640890	39640951	minus	100.000	100	62	62	1	62	39640951	39640890	3.19e-24	113	  Chromosome 5   Complete=T   Circular=F   OriSeqID=Chr05   Len=45299532
Gma-MIRN4409b|PmiREN0013069|Gm15:50477541-50477646(-)	Chr06	GWHAAEV00000006.1	7930625	7930686	minus	96.774	95	62	65	1	62	7930686	7930625	1.75e-21	104	  Chromosome 6   Complete=T   Circular=F   OriSeqID=Chr06   Len=51952677
Gma-MIRN4410a|PmiREN0013072|Gm03:29361465-29361736(+)	Chr03	GWHAAEV00000003.1	30065422	30065652	plus	100.000	100	231	231	1	231	30065422	30065652	3.30e-115	417	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
Gma-MIRN4410b|PmiREN0013073|Gm03:29391308-29391579(+)	Chr03	GWHAAEV00000003.1	30065422	30065652	plus	100.000	100	231	231	1	231	30065422	30065652	3.30e-115	417	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
Gma-MIRN4411a|PmiREN0013074|Gm04:9062408-9062542(+)	Chr01	GWHAAEV00000001.1	45585751	45585841	minus	95.745	100	94	94	1	94	45585841	45585751	2.40e-35	150	  Chromosome 1   Complete=T   Circular=F   OriSeqID=Chr01   Len=59249829
Gma-MIRN4411b|PmiREN0013076|Gm15:44505369-44505500(+)	Chr01	GWHAAEV00000001.1	45585751	45585841	minus	98.901	100	91	91	1	91	45585841	45585751	4.41e-38	160	  Chromosome 1   Complete=T   Circular=F   OriSeqID=Chr01   Len=59249829
Gma-MIRN4412a|PmiREN0013080|Gm12:33234633-33234754(+)	Chr12	GWHAAEV00000012.1	36095698	36095778	plus	100.000	100	81	81	1	81	36095698	36095778	2.34e-34	147	  Chromosome 12   Complete=T   Circular=F   OriSeqID=Chr12   Len=44494750
Gma-MIRN4412b|PmiREN0013081|Gm13:3047656-3047777(+)	Chr13	GWHAAEV00000013.1	3531592	3531672	plus	100.000	100	81	81	1	81	3531592	3531672	2.34e-34	147	  Chromosome 13   Complete=T   Circular=F   OriSeqID=Chr13   Len=47100052
Gma-MIRN4413a|PmiREN0013085|Gm01:25723031-25723178(+)	Chr01	GWHAAEV00000001.1	27442702	27442808	plus	100.000	100	107	107	1	107	27442702	27442808	2.68e-48	194	  Chromosome 1   Complete=T   Circular=F   OriSeqID=Chr01   Len=59249829
Gma-MIRN4413b|PmiREN0013097|Gm06:44903228-44903362(-)	Chr06	GWHAAEV00000006.1	46033516	46033609	minus	100.000	100	94	94	1	94	46033609	46033516	2.56e-41	170	  Chromosome 6   Complete=T   Circular=F   OriSeqID=Chr06   Len=51952677
Gma-MIRN4413c|PmiREN0013103|Gm11:28905051-28905185(-)	Chr11	GWHAAEV00000011.1	29899065	29899158	minus	100.000	100	94	94	1	94	29899158	29899065	2.56e-41	170	  Chromosome 11   Complete=T   Circular=F   OriSeqID=Chr11   Len=40746315
Gma-MIRN4413d|PmiREN0013105|Gm12:10703107-10703298(+)	Chr12	GWHAAEV00000012.1	10810385	10810535	plus	100.000	100	151	151	1	151	10810385	10810535	5.38e-72	273	  Chromosome 12   Complete=T   Circular=F   OriSeqID=Chr12   Len=44494750
Gma-MIRN4414a|PmiREN0013087|Gm02:39776331-39776438(+)	Chr02	GWHAAEV00000002.1	41456681	41456747	plus	100.000	100	67	67	1	67	41456681	41456747	6.87e-27	122	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
Gma-MIRN4414b|PmiREN0013109|Gm13:558050-558157(+)	Chr13	GWHAAEV00000013.1	908315	908381	plus	100.000	100	67	67	1	67	908315	908381	6.87e-27	122	  Chromosome 13   Complete=T   Circular=F   OriSeqID=Chr13   Len=47100052
Gma-MIRN4414c|PmiREN0013111|Gm16:29088134-29088299(-)	Chr16	GWHAAEV00000016.1	29477797	29477921	minus	100.000	100	125	125	1	125	29477921	29477797	5.52e-58	226	  Chromosome 16   Complete=T   Circular=F   OriSeqID=Chr16   Len=38265740
Gma-MIRN4415a|PmiREN0013088|Gm02:45817322-45817494(+)	Chr07	GWHAAEV00000007.1	19723954	19724085	minus	100.000	100	132	132	1	132	19724085	19723954	9.38e-62	239	  Chromosome 7   Complete=T   Circular=F   OriSeqID=Chr07   Len=46590119
Gma-MIRN4415b|PmiREN0013092|Gm04:4617454-4617636(-)	Chr12	GWHAAEV00000012.1	4985706	4985847	plus	99.296	100	142	142	1	142	4985706	4985847	1.63e-65	252	  Chromosome 12   Complete=T   Circular=F   OriSeqID=Chr12   Len=44494750
Gma-MIRN4415c|PmiREN0013099|Gm08:364035-364217(+)	Chr12	GWHAAEV00000012.1	4985706	4985847	plus	100.000	100	142	142	1	142	4985706	4985847	3.83e-67	257	  Chromosome 12   Complete=T   Circular=F   OriSeqID=Chr12   Len=44494750
Gma-MIRN4415d|PmiREN0013106|Gm12:4855140-4855308(-)	Chr12	GWHAAEV00000012.1	4936428	4936559	minus	96.970	100	132	128	1	128	4936559	4936428	5.33e-52	206	  Chromosome 12   Complete=T   Circular=F   OriSeqID=Chr12   Len=44494750
Gma-MIRN4415e|PmiREN0013113|Gm18:3178206-3178388(+)	Chr18	GWHAAEV00000018.1	3285211	3285352	plus	100.000	100	142	142	1	142	3285211	3285352	3.83e-67	257	  Chromosome 18   Complete=T   Circular=F   OriSeqID=Chr18   Len=60669500
Gma-MIRN4415f|PmiREN0013115|Gm20:39962915-39963096(-)	Chr20	GWHAAEV00000020.1	44318230	44318371	minus	99.296	100	142	141	1	141	44318371	44318230	1.97e-64	249	  Chromosome 20   Complete=T   Circular=F   OriSeqID=Chr20   Len=52284028
Gma-MIRN4416a|PmiREN0013089|Gm03:8754892-8755053(+)	Chr03	GWHAAEV00000003.1	8630080	8630199	plus	96.694	100	121	121	1	121	8630080	8630199	2.56e-49	197	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
Gma-MIRN4416b|PmiREN0013091|Gm04:13936542-13936684(+)	Chr04	GWHAAEV00000004.1	14145298	14145399	plus	100.000	100	102	102	1	102	14145298	14145399	1.30e-45	185	  Chromosome 4   Complete=T   Circular=F   OriSeqID=Chr04   Len=53978414
Gma-MIRN4416c|PmiREN0013095|Gm06:20708542-20708846(+)	Chr06	GWHAAEV00000006.1	20722912	20723174	plus	99.242	100	264	264	1	264	20722912	20723174	2.95e-129	464	  Chromosome 6   Complete=T   Circular=F   OriSeqID=Chr06   Len=51952677
Gma-MIRN4416d|PmiREN0013098|Gm07:9198027-9198221(+)	Chr07	GWHAAEV00000007.1	9318357	9318510	plus	100.000	100	154	154	1	154	9318357	9318510	1.30e-73	279	  Chromosome 7   Complete=T   Circular=F   OriSeqID=Chr07   Len=46590119
Gma-MIRN4417a|PmiREN0013093|Gm05:34569344-34569480(+)	Chr05	GWHAAEV00000005.1	37564190	37564285	plus	100.000	100	96	96	1	96	37564190	37564285	2.16e-42	174	  Chromosome 5   Complete=T   Circular=F   OriSeqID=Chr05   Len=45299532
Gma-MIRN4417b|PmiREN0013112|Gm17:25018230-25018366(+)	Chr17	GWHAAEV00000017.1	25316886	25316981	plus	100.000	100	96	96	1	96	25316886	25316981	2.16e-42	174	  Chromosome 17   Complete=T   Circular=F   OriSeqID=Chr17   Len=42350739
Gma-MIRN4418a|PmiREN0013102|Gm11:19254609-19254921(-)	Chr11	GWHAAEV00000011.1	19241546	19241817	minus	100.000	100	272	272	1	272	19241817	19241546	2.20e-137	491	  Chromosome 11   Complete=T   Circular=F   OriSeqID=Chr11   Len=40746315
Gma-MIRN4418b|PmiREN0013110|Gm15:17107417-17107537(-)	Chr15	GWHAAEV00000015.1	17316907	17316986	minus	95.000	100	80	80	1	80	17316986	17316907	2.15e-28	127	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
Gma-MIRN4420a|PmiREN0013131|Gm09:10673322-10673435(+)	Chr06	GWHAAEV00000006.1	32643684	32643756	plus	97.260	100	73	73	1	73	32643684	32643756	2.27e-27	123	  Chromosome 6   Complete=T   Circular=F   OriSeqID=Chr06   Len=51952677
Gma-MIRN4420b|PmiREN0013133|Gm09:10677037-10677150(-)	Chr06	GWHAAEV00000006.1	32643684	32643756	plus	97.260	100	73	73	1	73	32643684	32643756	2.27e-27	123	  Chromosome 6   Complete=T   Circular=F   OriSeqID=Chr06   Len=51952677
Gma-MIRN4421a|PmiREN0013134|Gm10:5073282-5073467(+)	Chr10	GWHAAEV00000010.1	5243289	5243433	plus	100.000	100	145	145	1	145	5243289	5243433	9.26e-69	262	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
Gma-MIRN4421b|PmiREN0013147|Gm18:49745417-49745602(-)	Chr18	GWHAAEV00000018.1	51956917	51957061	minus	100.000	100	145	145	1	145	51957061	51956917	9.26e-69	262	  Chromosome 18   Complete=T   Circular=F   OriSeqID=Chr18   Len=60669500
Gma-MIRN4422a|PmiREN0013135|Gm10:29472407-29472613(+)	Chr10	GWHAAEV00000010.1	31785613	31785778	plus	100.000	100	166	166	1	166	31785613	31785778	4.35e-80	300	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
Gma-MIRN4422b|PmiREN0013136|Gm10:29472932-29473138(+)	Chr10	GWHAAEV00000010.1	31785613	31785778	plus	100.000	100	166	166	1	166	31785613	31785778	4.35e-80	300	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
Gma-MIRN4423a|PmiREN0013151|Gm15:31579695-31579871(+)	Chr15	GWHAAEV00000015.1	31858880	31859015	plus	100.000	100	136	136	1	136	31858880	31859015	6.56e-64	246	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
Gma-MIRN4423b|PmiREN0013290|Gm19:37054827-37054943(-)	Chr19	GWHAAEV00000019.1	37995367	37995442	minus	100.000	100	76	76	1	76	37995442	37995367	1.10e-31	138	  Chromosome 19   Complete=T   Circular=F   OriSeqID=Chr19   Len=52317195
Gma-MIRN4424a|PmiREN0013154|Gm02:39187611-39187722(-)	Chr02	GWHAAEV00000002.1	40879738	40879808	minus	100.000	100	71	71	1	71	40879808	40879738	5.10e-29	129	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
Gma-MIRN4424b|PmiREN0013156|Gm06:40296536-40296685(-)	Chr06	GWHAAEV00000006.1	41183122	41183230	minus	100.000	100	109	109	1	109	41183230	41183122	2.23e-49	197	  Chromosome 6   Complete=T   Circular=F   OriSeqID=Chr06   Len=51952677
Gma-MIRN4424c|PmiREN0013157|Gm18:10032081-10032192(+)	Chr18	GWHAAEV00000018.1	9706715	9706785	plus	100.000	100	71	71	1	71	9706715	9706785	5.10e-29	129	  Chromosome 18   Complete=T   Circular=F   OriSeqID=Chr18   Len=60669500
Gma-MIRN4425a|PmiREN0013161|Gm03:13513078-13513178(+)	Chr15	GWHAAEV00000015.1	25966808	25966867	minus	98.333	100	60	60	1	60	25966867	25966808	1.56e-21	104	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
Gma-MIRN4425b|PmiREN0013162|Gm04:27457373-27457473(-)	Chr04	GWHAAEV00000004.1	29448964	29449023	minus	100.000	100	60	60	1	60	29449023	29448964	3.67e-23	109	  Chromosome 4   Complete=T   Circular=F   OriSeqID=Chr04   Len=53978414
Gma-MIRN4426a|PmiREN0013350|Gm03:2801048-2801185(+)	Chr03	GWHAAEV00000003.1	2798947	2799043	plus	100.000	100	97	97	1	97	2798947	2799043	6.29e-43	176	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
Gma-MIRN4426b|PmiREN0013351|Gm03:2805143-2805280(+)	Chr03	GWHAAEV00000003.1	2798947	2799043	plus	100.000	100	97	97	1	97	2798947	2799043	6.29e-43	176	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
Gma-MIRN4426c|PmiREN0013352|Gm03:2814087-2814224(+)	Chr03	GWHAAEV00000003.1	2798947	2799043	plus	100.000	100	97	97	1	97	2798947	2799043	6.29e-43	176	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
Gma-MIRN4426d|PmiREN0013170|Gm03:2858993-2859130(+)	Chr03	GWHAAEV00000003.1	2798947	2799043	plus	98.969	100	97	97	1	97	2798947	2799043	2.67e-41	171	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
Gma-MIRN4426e|PmiREN0013353|Gm03:2866529-2866666(+)	Chr03	GWHAAEV00000003.1	2798947	2799043	plus	97.938	100	97	97	1	97	2798947	2799043	3.26e-40	167	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
Gma-MIRN4427a|PmiREN0013171|Gm10:9864053-9864336(-)	Chr10	GWHAAEV00000010.1	10189413	10189655	minus	98.765	100	243	243	1	243	10189655	10189413	2.36e-117	425	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
Gma-MIRN4427b|PmiREN0013188|Gm15:21653965-21654248(-)	Chr15	GWHAAEV00000015.1	21232219	21232461	minus	99.588	100	243	243	1	243	21232461	21232219	4.55e-120	434	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
Gma-MIRN4428a|PmiREN0013174|Gm02:23583031-23583259(-)	Chr02	GWHAAEV00000002.1	24850968	24851155	minus	100.000	100	188	188	1	188	24851155	24850968	5.76e-92	340	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
Gma-MIRN4428b|PmiREN0013176|Gm05:30927080-30927308(-)	Chr05	GWHAAEV00000005.1	33926207	33926394	minus	100.000	100	188	188	1	188	33926394	33926207	5.76e-92	340	  Chromosome 5   Complete=T   Circular=F   OriSeqID=Chr05   Len=45299532
Gma-MIRN4429a|PmiREN0013182|Gm02:4763961-4764062(-)	Chr02	GWHAAEV00000002.1	4776035	4776095	minus	100.000	100	61	61	1	61	4776095	4776035	1.08e-23	111	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
Gma-MIRN4429b|PmiREN0013183|Gm02:4765849-4765950(-)	Chr02	GWHAAEV00000002.1	4777923	4777983	minus	100.000	100	61	61	1	61	4777983	4777923	1.08e-23	111	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
Gma-MIRN4431a|PmiREN0013210|Gm07:13891196-13891338(-)	Chr07	GWHAAEV00000007.1	14011506	14011607	minus	100.000	100	102	102	1	102	14011607	14011506	1.30e-45	185	  Chromosome 7   Complete=T   Circular=F   OriSeqID=Chr07   Len=46590119
Gma-MIRN4431b|PmiREN0013218|Gm17:688693-688828(+)	Chr17	GWHAAEV00000017.1	11618	11712	plus	100.000	100	95	95	1	95	11618	11712	7.44e-42	172	  Chromosome 17   Complete=T   Circular=F   OriSeqID=Chr17   Len=42350739
Gma-MIRN4432a|PmiREN0013213|Gm09:46751005-46751122(-)	Chr09	GWHAAEV00000009.1	47635639	47635715	minus	100.000	100	77	77	1	77	47635715	47635639	3.22e-32	140	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
Gma-MIRN4432b|PmiREN0013215|Gm18:54386991-54387120(+)	Chr18	GWHAAEV00000018.1	56769037	56769129	plus	94.624	100	93	89	1	89	56769037	56769129	9.41e-34	145	  Chromosome 18   Complete=T   Circular=F   OriSeqID=Chr18   Len=60669500
Gma-MIRN4433a|PmiREN0013227|Gm06:45261145-45261263(-)	Chr17	GWHAAEV00000017.1	12401044	12401121	minus	98.718	100	78	78	1	78	12401121	12401044	4.00e-31	137	  Chromosome 17   Complete=T   Circular=F   OriSeqID=Chr17   Len=42350739
Gma-MIRN4433b|PmiREN0013229|Gm10:6623936-6624041(-)	Chr10	GWHAAEV00000010.1	6814088	6814152	minus	100.000	100	65	65	1	65	6814152	6814088	7.94e-26	118	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
Gma-MIRN4433c|PmiREN0013230|Gm15:30807611-30807716(+)	Chr15	GWHAAEV00000015.1	30913502	30913566	plus	100.000	100	65	65	1	65	30913502	30913566	7.94e-26	118	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
Gma-MIRN4433d|PmiREN0013231|Gm15:30977276-30977381(+)	Chr15	GWHAAEV00000015.1	31210610	31210674	plus	100.000	100	65	65	1	65	31210610	31210674	7.94e-26	118	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
Gma-MIRN4433e|PmiREN0013233|scaffold_58:55316-55421(+)	Chr15	GWHAAEV00000015.1	31184947	31185011	plus	100.000	100	65	65	1	65	31184947	31185011	7.94e-26	118	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
Gma-MIRN4433f|PmiREN0013234|scaffold_58:92533-92638(-)	Chr15	GWHAAEV00000015.1	31184947	31185011	plus	100.000	100	65	65	1	65	31184947	31185011	7.94e-26	118	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
